STOP_FRISK_ID,STOP_FRISK_TIME,MONTH2,DAY2,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,SUSPECT_ARRESTED_FLAG,FRISKED_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,STOP_LOCATION_BORO_NAME
1577,23:18:00,March,Sunday,CRIMINAL POSSESSION OF MARIHUANA,5,Y,Y,(null),25,MALE,BLACK,MANHATTAN
1578,23:18:00,March,Sunday,CRIMINAL TRESPASS,5,Y,Y,(null),22,MALE,BLACK,MANHATTAN
1579,18:10:00,March,Friday,CRIMINAL TRESPASS,7,Y,Y,(null),28,MALE,BLACK,MANHATTAN
1580,17:00:00,March,Thursday,CRIMINAL TRESPASS,4,Y,Y,(null),47,MALE,WHITE HISPANIC,MANHATTAN
1581,0:06:00,March,Thursday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,2,Y,Y,(null),19,MALE,WHITE HISPANIC,MANHATTAN
1582,0:04:00,March,Thursday,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,2,Y,Y,(null),60,MALE,BLACK,MANHATTAN
1583,21:42:00,March,Thursday,CRIMINAL TRESPASS,2,Y,Y,(null),21,MALE,WHITE HISPANIC,MANHATTAN
1584,21:42:00,March,Thursday,CRIMINAL TRESPASS,2,Y,Y,(null),25,MALE,WHITE HISPANIC,MANHATTAN
1585,0:05:00,March,Thursday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,2,Y,Y,(null),20,MALE,WHITE HISPANIC,MANHATTAN
1586,23:25:00,June,Friday,CRIMINAL TRESPASS,5,Y,N,(null),19,FEMALE,WHITE HISPANIC,MANHATTAN
1587,22:55:00,June,Saturday,CRIMINAL TRESPASS,6,Y,N,(null),42,MALE,WHITE HISPANIC,MANHATTAN
1588,4:30:00,June,Thursday,BURGLARY,2,Y,Y,(null),26,MALE,WHITE HISPANIC,MANHATTAN
1589,19:35:00,May,Sunday,CRIMINAL TRESPASS,10,Y,N,(null),33,FEMALE,BLACK,MANHATTAN
1590,2:00:00,June,Saturday,CPW,5,Y,N,(null),24,MALE,BLACK,MANHATTAN
1591,6:45:00,June,Saturday,ROBBERY,10,N,N,(null),20,MALE,BLACK,MANHATTAN
1592,10:35:00,June,Thursday,FORCIBLE TOUCHING,30,N,Y,(null),44,MALE,BLACK HISPANIC,MANHATTAN
1593,20:50:00,June,Thursday,ASSAULT,5,N,N,(null),34,MALE,BLACK,MANHATTAN
1594,1:20:00,June,Sunday,CPW,15,N,Y,(null),29,MALE,BLACK,MANHATTAN
1595,1:20:00,June,Sunday,CPW,15,N,Y,(null),18,MALE,BLACK,MANHATTAN
1596,1:20:00,June,Sunday,CPW,15,N,Y,(null),20,MALE,BLACK,MANHATTAN
1597,1:20:00,June,Sunday,CPW,15,N,Y,(null),35,MALE,BLACK,MANHATTAN
1598,1:20:00,June,Sunday,CPW,15,N,Y,(null),19,MALE,BLACK,MANHATTAN
1599,1:20:00,June,Sunday,CPW,15,N,Y,(null),20,MALE,BLACK,MANHATTAN
1600,21:50:00,June,Wednesday,CPW,5,N,Y,(null),29,MALE,WHITE HISPANIC,MANHATTAN
1601,21:50:00,June,Wednesday,CPW,5,N,Y,(null),26,MALE,BLACK HISPANIC,MANHATTAN
1602,18:00:00,July,Wednesday,OTHER,15,N,N,(null),38,MALE,BLACK,MANHATTAN
1603,16:50:00,June,Tuesday,CRIMINAL TRESPASS,5,Y,N,(null),33,MALE,WHITE HISPANIC,MANHATTAN
1604,23:20:00,July,Friday,CRIMINAL MISCHIEF,3,N,N,(null),35,MALE,WHITE HISPANIC,MANHATTAN
1605,7:35:00,July,Wednesday,ASSAULT,20,N,N,(null),37,MALE,BLACK,MANHATTAN
1606,0:01:00,July,Thursday,PETIT LARCENY,2,N,N,(null),55,MALE,BLACK,MANHATTAN
1607,13:50:00,July,Wednesday,CPW,10,N,N,(null),23,MALE,BLACK,MANHATTAN
1608,2:02:00,July,Sunday,GRAND LARCENY,8,N,N,(null),36,MALE,BLACK,MANHATTAN
1609,1:11:00,August,Tuesday,PETIT LARCENY,4,Y,Y,(null),56,MALE,BLACK,MANHATTAN
1610,23:55:00,August,Tuesday,GRAND LARCENY,5,N,N,(null),46,FEMALE,BLACK HISPANIC,MANHATTAN
1611,0:40:00,July,Wednesday,CRIMINAL TRESPASS,8,Y,N,(null),16,MALE,WHITE HISPANIC,MANHATTAN
1612,7:15:00,August,Wednesday,PETIT LARCENY,5,N,N,(null),43,MALE,BLACK,MANHATTAN
1613,7:15:00,August,Wednesday,PETIT LARCENY,5,N,N,(null),43,MALE,BLACK,MANHATTAN
1614,12:20:00,August,Monday,GRAND LARCENY,20,Y,N,(null),38,FEMALE,BLACK,MANHATTAN
1615,12:20:00,August,Monday,PETIT LARCENY,20,N,N,(null),28,MALE,BLACK,MANHATTAN
1616,11:30:00,August,Tuesday,ROBBERY,1,N,N,(null),50,MALE,WHITE HISPANIC,MANHATTAN
1617,17:50:00,August,Saturday,CRIMINAL TRESPASS,5,Y,N,(null),18,MALE,BLACK,MANHATTAN
1618,22:05:00,August,Sunday,ROBBERY,15,N,N,(null),16,MALE,BLACK,MANHATTAN
1619,22:05:00,August,Sunday,ROBBERY,15,N,N,(null),17,MALE,BLACK,MANHATTAN
1620,21:45:00,August,Tuesday,ROBBERY,6,N,Y,(null),30,MALE,BLACK,MANHATTAN
1621,2:26:00,August,Wednesday,PETIT LARCENY,10,Y,Y,(null),50,MALE,BLACK,MANHATTAN
1622,2:26:00,August,Wednesday,PETIT LARCENY,10,Y,Y,(null),40,MALE,BLACK,MANHATTAN
1623,3:05:00,September,Saturday,ROBBERY,1,Y,Y,(null),24,MALE,BLACK,MANHATTAN
1624,20:05:00,September,Monday,ROBBERY,5,N,Y,(null),32,MALE,BLACK,MANHATTAN
1625,9:55:00,September,Friday,CRIMINAL TRESPASS,10,N,N,(null),17,MALE,BLACK,MANHATTAN
1626,9:55:00,September,Friday,CRIMINAL TRESPASS,10,N,N,(null),17,MALE,WHITE HISPANIC,MANHATTAN
1627,22:36:00,September,Saturday,CPW,10,N,Y,(null),16,MALE,BLACK,MANHATTAN
1628,22:36:00,September,Saturday,CPW,10,N,Y,(null),15,MALE,BLACK,MANHATTAN
1629,22:36:00,September,Saturday,CPW,10,N,Y,(null),14,MALE,BLACK,MANHATTAN
1630,22:36:00,September,Saturday,CPW,10,N,Y,(null),16,MALE,BLACK,MANHATTAN
1631,22:36:00,September,Saturday,CPW,10,N,Y,(null),15,MALE,BLACK,MANHATTAN
1632,22:36:00,September,Saturday,CPW,10,N,Y,(null),14,MALE,BLACK,MANHATTAN
1633,22:36:00,September,Saturday,CPW,10,N,Y,(null),15,MALE,BLACK,MANHATTAN
1634,22:36:00,September,Saturday,CPW,10,N,Y,(null),20,MALE,BLACK,MANHATTAN
1635,22:36:00,September,Saturday,CPW,10,N,Y,(null),28,MALE,BLACK,MANHATTAN
1636,7:30:00,September,Sunday,ASSAULT,15,N,N,(null),40,MALE,WHITE HISPANIC,MANHATTAN
1637,18:20:00,September,Wednesday,CPW,5,N,Y,(null),19,MALE,BLACK,MANHATTAN
1638,15:05:00,September,Sunday,CPW,5,N,Y,(null),16,MALE,WHITE HISPANIC,MANHATTAN
1639,21:20:00,September,Sunday,ASSAULT,5,Y,Y,(null),21,MALE,BLACK,MANHATTAN
1640,20:55:00,September,Thursday,PETIT LARCENY,6,Y,N,(null),31,MALE,WHITE,MANHATTAN
1641,20:55:00,July,Friday,PETIT LARCENY,6,Y,N,(null),28,MALE,BLACK,MANHATTAN
1642,2:26:00,October,Tuesday,ROBBERY,2,N,Y,(null),22,MALE,WHITE HISPANIC,MANHATTAN
1643,2:26:00,October,Tuesday,ROBBERY,2,N,Y,(null),24,MALE,WHITE HISPANIC,MANHATTAN
1644,22:05:00,October,Tuesday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,5,Y,N,(null),20,MALE,WHITE HISPANIC,MANHATTAN
1645,21:10:00,October,Tuesday,PETIT LARCENY,16,N,Y,(null),43,MALE,BLACK,MANHATTAN
1646,2:00:00,October,Thursday,GRAND LARCENY AUTO,10,N,N,(null),19,MALE,BLACK HISPANIC,MANHATTAN
1647,14:40:00,October,Wednesday,CPW,5,N,Y,(null),48,MALE,BLACK,MANHATTAN
1648,22:35:00,October,Saturday,ROBBERY,5,Y,Y,(null),16,MALE,BLACK,MANHATTAN
1649,22:35:00,October,Saturday,ROBBERY,5,Y,Y,(null),16,MALE,BLACK,MANHATTAN
1650,18:00:00,October,Tuesday,CRIMINAL TRESPASS,3,Y,N,(null),17,MALE,BLACK HISPANIC,MANHATTAN
1651,2:40:00,October,Wednesday,BURGLARY,3,N,Y,(null),30,MALE,WHITE HISPANIC,MANHATTAN
1652,14:15:00,October,Sunday,GRAND LARCENY,45,N,N,(null),25,MALE,BLACK HISPANIC,MANHATTAN
1653,2:52:00,October,Saturday,OTHER,30,N,N,(null),26,MALE,BLACK HISPANIC,MANHATTAN
1654,13:20:00,October,Sunday,ASSAULT,5,N,N,(null),50,MALE,BLACK,MANHATTAN
1655,15:25:00,October,Friday,ASSAULT,5,N,Y,(null),31,MALE,WHITE,MANHATTAN
1656,18:38:00,October,Friday,CRIMINAL TRESPASS,3,Y,N,(null),18,MALE,WHITE HISPANIC,MANHATTAN
1657,18:38:00,October,Friday,CRIMINAL TRESPASS,3,Y,N,(null),23,MALE,WHITE HISPANIC,MANHATTAN
1658,19:18:00,November,Thursday,PETIT LARCENY,5,N,Y,(null),57,MALE,BLACK,MANHATTAN
1659,11:15:00,November,Monday,GRAND LARCENY AUTO,15,N,N,(null),40,MALE,WHITE HISPANIC,MANHATTAN
1660,11:15:00,November,Monday,GRAND LARCENY AUTO,15,N,N,(null),27,MALE,WHITE HISPANIC,MANHATTAN
1661,11:15:00,November,Monday,GRAND LARCENY AUTO,15,N,N,(null),(null),MALE,WHITE HISPANIC,MANHATTAN
1662,11:15:00,November,Monday,GRAND LARCENY AUTO,15,N,N,(null),(null),MALE,WHITE HISPANIC,MANHATTAN
1663,11:15:00,November,Monday,GRAND LARCENY AUTO,15,N,N,(null),37,MALE,AMER IND,MANHATTAN
1664,11:25:00,November,Monday,GRAND LARCENY AUTO,15,N,N,(null),52,MALE,AMER IND,MANHATTAN
1665,12:46:00,November,Wednesday,MENACING,5,N,N,(null),42,MALE,WHITE HISPANIC,MANHATTAN
1666,14:50:00,November,Monday,MENACING,5,N,N,(null),63,MALE,BLACK,MANHATTAN
1667,3:01:00,November,Tuesday,PETIT LARCENY,5,N,Y,(null),39,MALE,WHITE HISPANIC,MANHATTAN
1668,13:00:00,November,Tuesday,RECKLESS ENDANGERMENT,30,N,N,(null),56,FEMALE,WHITE,MANHATTAN
1669,21:20:00,November,Wednesday,CPW,2,N,Y,(null),25,MALE,BLACK,MANHATTAN
1670,21:20:00,November,Wednesday,CPW,2,N,Y,(null),25,MALE,BLACK,MANHATTAN
1671,13:39:00,November,Monday,CPW,15,N,Y,(null),48,MALE,WHITE,MANHATTAN
1672,12:20:00,November,Wednesday,OTHER,10,N,N,(null),36,MALE,BLACK HISPANIC,MANHATTAN
1673,12:20:00,November,Wednesday,OTHER,10,N,N,(null),38,MALE,BLACK HISPANIC,MANHATTAN
1674,15:25:00,November,Saturday,CRIMINAL MISCHIEF,6,N,Y,(null),35,MALE,BLACK HISPANIC,MANHATTAN
1675,15:53:00,November,Sunday,PETIT LARCENY,5,N,N,(null),12,MALE,BLACK HISPANIC,MANHATTAN
1676,15:53:00,November,Sunday,PETIT LARCENY,5,N,N,(null),11,MALE,WHITE HISPANIC,MANHATTAN
1677,15:40:00,November,Monday,PETIT LARCENY,9,N,N,(null),12,MALE,BLACK HISPANIC,MANHATTAN
1678,15:40:00,November,Monday,PETIT LARCENY,9,N,N,(null),13,MALE,WHITE HISPANIC,MANHATTAN
1679,15:40:00,November,Monday,PETIT LARCENY,9,N,N,(null),13,MALE,BLACK,MANHATTAN
1680,15:40:00,November,Monday,PETIT LARCENY,9,N,N,(null),13,MALE,BLACK,MANHATTAN
1681,15:40:00,November,Monday,PETIT LARCENY,9,N,N,(null),12,MALE,BLACK,MANHATTAN
1682,1:52:00,November,Tuesday,ASSAULT,5,N,Y,(null),48,MALE,BLACK,MANHATTAN
1683,14:13:00,November,Wednesday,CRIMINAL TRESPASS,43,N,N,(null),80,MALE,BLACK,MANHATTAN
1684,22:23:00,December,Saturday,ROBBERY,1,Y,N,(null),15,MALE,BLACK,MANHATTAN
1685,9:40:00,December,Thursday,PETIT LARCENY,20,N,Y,(null),55,MALE,BLACK,MANHATTAN
1686,3:46:00,December,Sunday,CPW,5,Y,Y,(null),35,MALE,WHITE HISPANIC,MANHATTAN
1687,20:40:00,December,Sunday,ASSAULT,20,N,Y,(null),16,MALE,BLACK,MANHATTAN
1688,23:57:00,December,Friday,OTHER,1,N,Y,(null),18,MALE,BLACK,MANHATTAN
1689,20:05:00,December,Sunday,CPW,10,N,Y,(null),36,MALE,WHITE HISPANIC,MANHATTAN
1690,19:58:00,December,Friday,CRIMINAL TRESPASS,5,Y,N,(null),17,FEMALE,BLACK,MANHATTAN
1691,19:58:00,December,Friday,CRIMINAL TRESPASS,5,Y,N,(null),19,MALE,BLACK,MANHATTAN
1692,18:10:00,January,Tuesday,ASSAULT,10,N,Y,(null),35,MALE,BLACK,MANHATTAN
1693,18:19:00,January,Tuesday,MURDER,8,N,Y,(null),34,MALE,BLACK,MANHATTAN
1694,10:40:00,January,Friday,THEFT OF SERVICES,1,N,N,(null),19,MALE,BLACK,MANHATTAN
1695,14:20:00,January,Wednesday,CPW,1,N,Y,(null),33,MALE,BLACK,MANHATTAN
1696,20:25:00,January,Wednesday,ASSAULT,5,Y,Y,(null),22,MALE,BLACK,MANHATTAN
1697,5:45:00,January,Saturday,CRIMINAL TRESPASS,5,Y,N,(null),35,(null),WHITE HISPANIC,MANHATTAN
1698,5:40:00,January,Thursday,CPW,3,N,Y,(null),41,MALE,WHITE HISPANIC,MANHATTAN
1699,22:35:00,January,Friday,CPW,5,N,Y,(null),29,FEMALE,BLACK,MANHATTAN
1700,19:30:00,January,Saturday,ROBBERY,5,N,Y,(null),18,MALE,WHITE HISPANIC,MANHATTAN
1701,4:17:00,January,Monday,CPW,22,N,Y,(null),14,MALE,BLACK,MANHATTAN
1702,17:59:00,January,Sunday,ASSAULT,11,N,N,(null),33,MALE,BLACK,MANHATTAN
1703,5:10:00,February,Friday,ASSAULT,10,N,Y,(null),40,MALE,WHITE HISPANIC,MANHATTAN
1704,17:15:00,February,Sunday,CRIMINAL TRESPASS,1,Y,N,(null),35,MALE,WHITE,MANHATTAN
1705,20:45:00,February,Sunday,CRIMINAL TRESPASS,8,Y,N,(null),42,MALE,BLACK HISPANIC,MANHATTAN
1706,17:20:00,February,Tuesday,CRIMINAL TRESPASS,10,Y,N,(null),28,FEMALE,BLACK,MANHATTAN
1707,20:30:00,February,Tuesday,GRAND LARCENY,5,N,Y,(null),25,MALE,WHITE HISPANIC,MANHATTAN
1708,20:30:00,February,Tuesday,GRAND LARCENY AUTO,5,N,Y,(null),22,MALE,WHITE HISPANIC,MANHATTAN
1709,22:05:00,February,Thursday,CPW,5,N,Y,(null),30,MALE,BLACK,MANHATTAN
1710,8:35:00,February,Monday,CRIMINAL TRESPASS,15,Y,N,(null),22,MALE,BLACK,MANHATTAN
1711,16:30:00,February,Tuesday,ASSAULT,5,N,N,(null),16,MALE,WHITE HISPANIC,MANHATTAN
1712,16:30:00,February,Tuesday,ASSAULT,5,N,N,(null),16,MALE,BLACK,MANHATTAN
1713,16:30:00,February,Tuesday,ASSAULT,5,N,N,(null),19,MALE,BLACK,MANHATTAN
1714,16:25:00,February,Thursday,OTHER,20,N,Y,(null),16,MALE,BLACK,MANHATTAN
1715,16:25:00,February,Thursday,OTHER,20,N,Y,(null),16,MALE,WHITE HISPANIC,MANHATTAN
1716,16:25:00,February,Thursday,OTHER,20,N,Y,(null),16,MALE,WHITE HISPANIC,MANHATTAN
1717,17:10:00,February,Sunday,CPW,5,N,Y,(null),25,MALE,BLACK,MANHATTAN
1718,8:30:00,February,Thursday,ROBBERY,10,Y,Y,(null),40,MALE,BLACK,MANHATTAN
1719,22:25:00,February,Thursday,CRIMINAL TRESPASS,14,Y,N,(null),18,MALE,BLACK,MANHATTAN
1720,18:04:00,February,Friday,BURGLARY,10,N,Y,(null),29,MALE,BLACK,MANHATTAN
1721,18:25:00,February,Saturday,CRIMINAL TRESPASS,10,Y,Y,(null),45,MALE,BLACK,MANHATTAN
1722,20:11:00,February,Sunday,CRIMINAL TRESPASS,1,N,N,(null),15,FEMALE,BLACK,MANHATTAN
1723,4:45:00,March,Friday,ROBBERY,5,Y,Y,(null),19,MALE,BLACK,MANHATTAN
1724,4:45:00,March,Friday,ROBBERY,5,Y,Y,(null),23,FEMALE,BLACK,MANHATTAN
1725,15:00:00,March,Sunday,ROBBERY,30,N,Y,(null),34,MALE,BLACK,MANHATTAN
1726,22:45:00,March,Tuesday,CPW,2,Y,Y,(null),21,MALE,BLACK,MANHATTAN
1727,16:25:00,February,Tuesday,CRIMINAL TRESPASS,21,Y,N,(null),52,MALE,BLACK,MANHATTAN
1728,14:22:00,March,Tuesday,ASSAULT,6,Y,N,(null),34,MALE,BLACK,MANHATTAN
1729,22:40:00,March,Wednesday,CRIMINAL TRESPASS,10,Y,N,(null),18,MALE,BLACK,MANHATTAN
1730,22:10:00,March,Friday,CPW,10,N,Y,(null),34,MALE,BLACK,MANHATTAN
1731,22:10:00,March,Friday,CPW,10,N,Y,(null),25,MALE,BLACK,MANHATTAN
1732,15:00:00,March,Saturday,ROBBERY,5,N,Y,(null),55,MALE,WHITE HISPANIC,MANHATTAN
1733,15:55:00,March,Wednesday,CPW,5,N,Y,(null),34,MALE,WHITE HISPANIC,MANHATTAN
1734,20:30:00,March,Tuesday,ROBBERY,3,N,Y,(null),22,MALE,BLACK,MANHATTAN
1735,16:55:00,March,Sunday,CPW,3,N,Y,(null),(null),MALE,WHITE HISPANIC,MANHATTAN
1736,17:49:00,March,Monday,CPW,2,N,Y,(null),18,MALE,BLACK,MANHATTAN
1737,18:00:00,April,Friday,CRIMINAL TRESPASS,12,Y,N,(null),26,MALE,BLACK,MANHATTAN
1738,18:00:00,April,Friday,CRIMINAL TRESPASS,12,Y,N,(null),17,MALE,BLACK,MANHATTAN
1739,4:27:00,April,Monday,ROBBERY,3,Y,Y,(null),15,MALE,BLACK,MANHATTAN
1740,8:40:00,April,Tuesday,ASSAULT,43,N,N,(null),42,MALE,BLACK,MANHATTAN
1741,19:12:00,April,Monday,CPW,3,N,Y,(null),17,MALE,BLACK,MANHATTAN
1742,8:54:00,April,Thursday,THEFT OF SERVICES,3,N,N,(null),25,MALE,BLACK,MANHATTAN
1743,15:25:00,April,Thursday,ROBBERY,5,N,N,(null),49,MALE,WHITE HISPANIC,MANHATTAN
1744,10:02:00,April,Friday,CPW,3,N,Y,(null),57,MALE,WHITE HISPANIC,MANHATTAN
1745,18:15:00,April,Thursday,CPW,2,N,Y,(null),17,MALE,BLACK HISPANIC,MANHATTAN
1746,14:10:00,April,Monday,CPW,3,N,Y,(null),16,MALE,BLACK,MANHATTAN
1747,13:20:00,April,Monday,OTHER,10,Y,Y,(null),23,MALE,BLACK,MANHATTAN
1748,15:20:00,April,Friday,CPW,2,N,Y,(null),20,MALE,BLACK,MANHATTAN
1749,15:20:00,April,Friday,CPW,2,N,Y,(null),19,MALE,BLACK,MANHATTAN
1750,20:39:00,April,Sunday,CPW,10,N,Y,(null),18,MALE,BLACK,MANHATTAN
1751,20:39:00,April,Sunday,CPW,10,N,Y,(null),41,MALE,BLACK,MANHATTAN
1752,1:00:00,April,Tuesday,CRIMINAL TRESPASS,5,Y,Y,(null),46,MALE,WHITE HISPANIC,MANHATTAN
1753,15:05:00,April,Tuesday,CRIMINAL TRESPASS,4,Y,Y,(null),28,FEMALE,BLACK,MANHATTAN
1754,13:40:00,April,Wednesday,ROBBERY,5,N,N,(null),25,MALE,BLACK,MANHATTAN
1755,21:46:00,April,Wednesday,CPW,3,N,Y,(null),24,MALE,BLACK,MANHATTAN
1756,22:13:00,April,Wednesday,CPW,2,N,N,(null),(null),MALE,BLACK,MANHATTAN
1757,19:40:00,April,Friday,CPW,12,N,Y,(null),23,(null),WHITE HISPANIC,MANHATTAN
1758,1:38:00,May,Tuesday,ROBBERY,25,N,Y,(null),19,MALE,BLACK,MANHATTAN
1759,11:00:00,May,Thursday,CRIMINAL TRESPASS,9,Y,N,(null),34,MALE,BLACK,MANHATTAN
1760,17:50:00,May,Saturday,CRIMINAL TRESPASS,5,N,N,(null),25,FEMALE,WHITE HISPANIC,MANHATTAN
1761,9:30:00,May,Thursday,MENACING,5,N,Y,(null),22,MALE,BLACK,MANHATTAN
1762,21:40:00,May,Thursday,CPW,5,N,N,(null),29,MALE,WHITE HISPANIC,MANHATTAN
1763,18:10:00,March,Friday,ROBBERY,10,Y,N,(null),64,MALE,BLACK,MANHATTAN
1764,13:05:00,May,Friday,OTHER,5,N,N,(null),40,MALE,BLACK,MANHATTAN
1765,11:10:00,May,Tuesday,FORCIBLE TOUCHING,2,Y,Y,(null),39,MALE,WHITE HISPANIC,MANHATTAN
1766,20:15:00,May,Wednesday,GRAND LARCENY,10,N,N,(null),25,MALE,BLACK,MANHATTAN
1767,17:04:00,March,Tuesday,OTHER,5,Y,N,(null),31,MALE,WHITE HISPANIC,MANHATTAN
1768,10:07:00,May,Tuesday,PETIT LARCENY,5,N,N,(null),28,FEMALE,BLACK,MANHATTAN
1769,13:35:00,May,Thursday,CRIMINAL TRESPASS,8,Y,N,(null),25,MALE,BLACK,MANHATTAN
1770,16:26:00,May,Friday,CPW,3,N,Y,(null),40,MALE,BLACK,MANHATTAN
1771,23:00:00,June,Thursday,CPW,6,Y,Y,(null),19,MALE,BLACK,MANHATTAN
1772,19:10:00,June,Friday,CPW,15,Y,Y,(null),20,MALE,BLACK,MANHATTAN
1773,19:10:00,June,Friday,CPW,15,Y,Y,(null),20,MALE,WHITE HISPANIC,MANHATTAN
1774,14:20:00,June,Sunday,GRAND LARCENY,5,N,N,(null),29,MALE,WHITE HISPANIC,MANHATTAN
1775,15:05:00,June,Tuesday,PETIT LARCENY,3,N,N,(null),35,MALE,WHITE HISPANIC,MANHATTAN
1776,9:51:00,June,Friday,CRIMINAL TRESPASS,10,Y,Y,(null),52,MALE,BLACK,MANHATTAN
1777,9:45:00,June,Monday,CPW,15,N,Y,(null),17,MALE,BLACK,MANHATTAN
1778,21:15:00,June,Tuesday,CPW,1,N,Y,(null),23,MALE,BLACK,MANHATTAN
1779,18:20:00,June,Wednesday,ASSAULT,5,N,N,(null),19,FEMALE,BLACK,MANHATTAN
1780,6:20:00,June,Wednesday,ASSAULT,5,N,N,(null),(null),MALE,BLACK,MANHATTAN
1781,21:25:00,June,Thursday,ASSAULT,5,N,N,(null),13,MALE,BLACK,MANHATTAN
1782,17:30:00,June,Friday,ROBBERY,30,N,N,(null),19,MALE,BLACK HISPANIC,MANHATTAN
1783,0:35:00,June,Saturday,CRIMINAL POSSESSION OF MARIHUANA,10,N,N,(null),(null),FEMALE,BLACK,MANHATTAN
1784,8:20:00,June,Saturday,CPW,5,N,Y,(null),41,MALE,BLACK,MANHATTAN
1785,12:53:00,June,Tuesday,PETIT LARCENY,5,N,N,(null),32,MALE,BLACK,MANHATTAN
1786,4:25:00,June,Thursday,CPW,5,N,Y,(null),23,MALE,BLACK,MANHATTAN
1787,0:55:00,June,Saturday,ROBBERY,7,N,N,(null),21,FEMALE,BLACK,MANHATTAN
1788,0:55:00,June,Saturday,ROBBERY,7,N,N,(null),20,FEMALE,BLACK,MANHATTAN
1789,0:55:00,June,Saturday,ROBBERY,7,N,N,(null),21,FEMALE,BLACK,MANHATTAN
1790,1:50:00,June,Saturday,CPW,1,N,Y,(null),17,MALE,BLACK,MANHATTAN
1791,8:30:00,June,Sunday,ASSAULT,10,N,N,(null),20,MALE,BLACK,MANHATTAN
1792,8:20:00,June,Sunday,ASSAULT,5,N,Y,(null),21,MALE,BLACK,MANHATTAN
1793,8:25:00,June,Sunday,ASSAULT,7,N,N,(null),22,MALE,BLACK,MANHATTAN
1794,8:25:00,June,Sunday,ASSAULT,5,Y,Y,(null),28,MALE,BLACK,MANHATTAN
1795,8:20:00,June,Sunday,ASSAULT,10,N,N,(null),26,MALE,BLACK,MANHATTAN
1796,16:28:00,June,Sunday,ROBBERY,5,N,N,(null),19,MALE,BLACK,MANHATTAN
1797,9:18:00,June,Tuesday,CPW,3,N,Y,(null),62,MALE,BLACK,MANHATTAN
1798,20:39:00,April,Sunday,CPW,10,N,Y,(null),41,MALE,BLACK,MANHATTAN
1799,21:32:00,June,Wednesday,BURGLARY,213,Y,Y,(null),22,MALE,BLACK,MANHATTAN
1800,21:30:00,July,Sunday,CPW,5,Y,Y,(null),19,MALE,WHITE HISPANIC,MANHATTAN
1801,20:30:00,July,Sunday,ASSAULT,30,N,Y,(null),37,MALE,BLACK HISPANIC,MANHATTAN
1802,2:07:00,July,Thursday,ROBBERY,5,Y,N,(null),39,FEMALE,BLACK,MANHATTAN
1803,1:36:00,July,Saturday,CPW,2,N,Y,(null),68,MALE,BLACK,MANHATTAN
1804,16:40:00,July,Monday,CRIMINAL TRESPASS,20,Y,N,(null),52,FEMALE,BLACK,MANHATTAN
1805,8:00:00,July,Wednesday,CRIMINAL MISCHIEF,5,N,Y,(null),(null),MALE,BLACK,MANHATTAN
1806,22:15:00,July,Thursday,CPW,2,N,Y,(null),39,MALE,WHITE,MANHATTAN
1807,11:10:00,July,Friday,OTHER,20,N,N,(null),26,MALE,BLACK HISPANIC,MANHATTAN
1808,0:10:00,April,Sunday,OTHER,5,Y,Y,(null),27,MALE,WHITE HISPANIC,MANHATTAN
1809,22:36:00,July,Tuesday,ROBBERY,15,Y,Y,(null),19,MALE,BLACK,MANHATTAN
1810,22:38:00,July,Tuesday,ROBBERY,15,Y,Y,(null),30,MALE,WHITE HISPANIC,MANHATTAN
1811,11:03:00,July,Wednesday,CRIMINAL MISCHIEF,5,Y,Y,(null),50,MALE,BLACK,MANHATTAN
1812,23:40:00,May,Tuesday,CPW,5,Y,Y,(null),26,MALE,BLACK,MANHATTAN
1813,12:26:00,August,Wednesday,GRAND LARCENY,2,Y,Y,(null),31,FEMALE,BLACK,MANHATTAN
1814,21:14:00,August,Tuesday,CPW,3,N,Y,(null),17,MALE,BLACK HISPANIC,MANHATTAN
1815,12:52:00,August,Friday,CPW,5,N,N,(null),36,FEMALE,WHITE,MANHATTAN
1816,15:20:00,August,Sunday,PETIT LARCENY,5,N,N,(null),42,MALE,WHITE HISPANIC,MANHATTAN
1817,23:05:00,August,Wednesday,ASSAULT,5,Y,N,(null),33,MALE,BLACK,MANHATTAN
1818,22:41:00,August,Monday,ROBBERY,10,N,Y,(null),42,MALE,BLACK,MANHATTAN
1819,17:19:00,August,Saturday,ASSAULT,13,Y,N,(null),26,MALE,WHITE HISPANIC,MANHATTAN
1820,18:36:00,August,Wednesday,BURGLARY,10,N,Y,(null),27,MALE,BLACK,MANHATTAN
1821,21:36:00,August,Wednesday,ROBBERY,24,N,Y,(null),35,MALE,WHITE HISPANIC,MANHATTAN
1822,21:36:00,August,Wednesday,ROBBERY,24,N,Y,(null),21,MALE,WHITE HISPANIC,MANHATTAN
1823,20:57:00,August,Wednesday,CPW,7,Y,Y,(null),24,MALE,BLACK,MANHATTAN
1824,20:57:00,August,Wednesday,CPW,7,Y,Y,(null),24,MALE,WHITE HISPANIC,MANHATTAN
